readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
21073	cid|1561	1561	64	0	23	1434	1
21080	unclassified	0	0	0	0	609	1
21082	unclassified	0	0	0	0	408	1
21085	unclassified	0	0	0	0	156	1
21078	unclassified	0	0	0	0	1233	1
21084	unclassified	0	0	0	0	351	1
21086	unclassified	0	0	0	0	138	1
21083	unclassified	0	0	0	0	393	1
21089	unclassified	0	0	0	0	261	1
21090	unclassified	0	0	0	0	177	1
21087	unclassified	0	0	0	0	387	1
21093	unclassified	0	0	0	0	204	1
21088	cid|56426	56426	64	0	23	747	1
21095	unclassified	0	0	0	0	234	1
21094	unclassified	0	0	0	0	549	1
21091	unclassified	0	0	0	0	981	1
21092	unclassified	0	0	0	0	936	1
21097	unclassified	0	0	0	0	417	1
21098	unclassified	0	0	0	0	237	1
21096	unclassified	0	0	0	0	615	1
21101	cid|1196083	1196083	64	0	23	420	1
21103	unclassified	0	0	0	0	426	1
21099	unclassified	0	0	0	0	810	1
21100	cid|1508420	1508420	64	0	23	987	1
21102	unclassified	0	0	0	0	927	1
21105	unclassified	0	0	0	0	195	1
21106	unclassified	0	0	0	0	258	1
21104	unclassified	0	0	0	0	408	1
21108	unclassified	0	0	0	0	219	1
21109	unclassified	0	0	0	0	291	1
21110	unclassified	0	0	0	0	375	1
21111	unclassified	0	0	0	0	393	1
21113	cid|55197	55197	3969	0	78	78	1
21107	unclassified	0	0	0	0	891	1
21115	unclassified	0	0	0	0	216	1
21114	unclassified	0	0	0	0	228	1
21116	unclassified	0	0	0	0	366	1
21112	unclassified	0	0	0	0	777	1
21120	unclassified	0	0	0	0	210	1
21117	unclassified	0	0	0	0	417	1
21119	unclassified	0	0	0	0	354	1
21122	unclassified	0	0	0	0	165	1
21123	unclassified	0	0	0	0	225	1
21118	unclassified	0	0	0	0	612	1
21121	unclassified	0	0	0	0	450	1
21125	unclassified	0	0	0	0	243	1
21126	unclassified	0	0	0	0	255	1
21127	unclassified	0	0	0	0	282	1
21129	unclassified	0	0	0	0	279	1
21130	unclassified	0	0	0	0	504	1
21128	unclassified	0	0	0	0	654	1
21124	unclassified	0	0	0	0	1215	1
21133	unclassified	0	0	0	0	483	1
21132	unclassified	0	0	0	0	582	1
21134	unclassified	0	0	0	0	546	1
21135	unclassified	0	0	0	0	780	1
21137	unclassified	0	0	0	0	663	1
21139	unclassified	0	0	0	0	153	1
21136	unclassified	0	0	0	0	1218	1
21131	unclassified	0	0	0	0	1650	1
21141	unclassified	0	0	0	0	444	1
21138	unclassified	0	0	0	0	1140	1
21143	unclassified	0	0	0	0	240	1
21144	unclassified	0	0	0	0	165	1
21142	unclassified	0	0	0	0	510	1
21145	unclassified	0	0	0	0	300	1
21146	unclassified	0	0	0	0	201	1
21147	unclassified	0	0	0	0	753	1
21149	unclassified	0	0	0	0	924	1
21148	unclassified	0	0	0	0	939	1
21140	cid|251701	251701	121	121	26	2463	3
21140	cid|2096	2096	121	121	26	2463	3
21140	cid|1406	1406	121	121	26	2463	3
21151	unclassified	0	0	0	0	1065	1
21150	unclassified	0	0	0	0	1002	1
21152	cid|44001	44001	81	81	24	1569	2
21152	cid|315358	315358	81	81	24	1569	2
21153	unclassified	0	0	0	0	1059	1
21156	unclassified	0	0	0	0	264	1
21155	unclassified	0	0	0	0	750	1
21157	unclassified	0	0	0	0	504	1
21158	unclassified	0	0	0	0	474	1
21154	unclassified	0	0	0	0	1542	1
21159	unclassified	0	0	0	0	423	1
21162	unclassified	0	0	0	0	144	1
21161	unclassified	0	0	0	0	648	1
21164	unclassified	0	0	0	0	459	1
21163	unclassified	0	0	0	0	567	1
21160	unclassified	0	0	0	0	1335	1
21166	unclassified	0	0	0	0	267	1
21168	cid|1603555	1603555	100	0	25	486	1
21169	unclassified	0	0	0	0	648	1
21165	unclassified	0	0	0	0	1212	1
21170	unclassified	0	0	0	0	267	1
21172	unclassified	0	0	0	0	138	1
21171	unclassified	0	0	0	0	267	1
21175	unclassified	0	0	0	0	273	1
21167	unclassified	0	0	0	0	1077	1
21177	unclassified	0	0	0	0	204	1
21176	unclassified	0	0	0	0	336	1
21174	unclassified	0	0	0	0	729	1
21180	unclassified	0	0	0	0	693	1
21173	unclassified	0	0	0	0	1995	1
21179	cid|201	201	100	0	25	1365	1
21181	unclassified	0	0	0	0	768	1
21178	unclassified	0	0	0	0	1122	1
21183	cid|868131	868131	81	0	24	243	1
21182	unclassified	0	0	0	0	813	1
21185	unclassified	0	0	0	0	600	1
21184	unclassified	0	0	0	0	1080	1
21189	unclassified	0	0	0	0	153	1
21186	unclassified	0	0	0	0	1047	1
21187	unclassified	0	0	0	0	975	1
21188	unclassified	0	0	0	0	522	1
21190	unclassified	0	0	0	0	387	1
21194	unclassified	0	0	0	0	237	1
21191	unclassified	0	0	0	0	948	1
21196	unclassified	0	0	0	0	183	1
21193	cid|1434099	1434099	64	64	23	621	3
21193	cid|2215	2215	64	64	23	621	3
21193	cid|2208	2208	64	64	23	621	3
21197	unclassified	0	0	0	0	237	1
21192	unclassified	0	0	0	0	1470	1
21200	unclassified	0	0	0	0	546	1
21199	unclassified	0	0	0	0	879	1
21198	unclassified	0	0	0	0	795	1
21195	unclassified	0	0	0	0	1638	1
21203	unclassified	0	0	0	0	60	1
21201	unclassified	0	0	0	0	231	1
21202	unclassified	0	0	0	0	249	1
21204	unclassified	0	0	0	0	171	1
21206	unclassified	0	0	0	0	144	1
21208	unclassified	0	0	0	0	333	1
21207	unclassified	0	0	0	0	357	1
21209	unclassified	0	0	0	0	498	1
21211	unclassified	0	0	0	0	219	1
21212	unclassified	0	0	0	0	192	1
21214	unclassified	0	0	0	0	165	1
21205	unclassified	0	0	0	0	870	1
21213	unclassified	0	0	0	0	369	1
21215	unclassified	0	0	0	0	168	1
21216	unclassified	0	0	0	0	210	1
21219	unclassified	0	0	0	0	381	1
21210	unclassified	0	0	0	0	1419	1
21217	unclassified	0	0	0	0	777	1
21221	unclassified	0	0	0	0	195	1
21220	unclassified	0	0	0	0	210	1
21223	unclassified	0	0	0	0	138	1
21218	unclassified	0	0	0	0	1041	1
21222	unclassified	0	0	0	0	519	1
21224	unclassified	0	0	0	0	444	1
21225	unclassified	0	0	0	0	483	1
21229	unclassified	0	0	0	0	216	1
21226	unclassified	0	0	0	0	861	1
21228	unclassified	0	0	0	0	384	1
21230	unclassified	0	0	0	0	426	1
21232	unclassified	0	0	0	0	462	1
21227	unclassified	0	0	0	0	1380	1
21233	unclassified	0	0	0	0	495	1
21236	unclassified	0	0	0	0	453	1
21237	unclassified	0	0	0	0	327	1
21231	cid|1229909	1229909	64	0	23	1785	1
21239	unclassified	0	0	0	0	318	1
21234	unclassified	0	0	0	0	1281	1
21238	unclassified	0	0	0	0	819	1
21235	unclassified	0	0	0	0	1719	1
21243	unclassified	0	0	0	0	180	1
21244	unclassified	0	0	0	0	375	1
21242	unclassified	0	0	0	0	1164	1
21241	unclassified	0	0	0	0	1077	1
21240	unclassified	0	0	0	0	1485	1
21245	cid|496866	496866	64	64	23	1266	3
21245	cid|29323	29323	64	64	23	1266	3
21245	cid|399726	399726	64	64	23	1266	3
21246	unclassified	0	0	0	0	1143	1
21249	unclassified	0	0	0	0	429	1
21247	NC_000003.12	9606	64	0	23	834	1
21250	unclassified	0	0	0	0	351	1
21248	unclassified	0	0	0	0	1440	1
21253	unclassified	0	0	0	0	807	1
21255	unclassified	0	0	0	0	108	1
21254	unclassified	0	0	0	0	903	1
21251	unclassified	0	0	0	0	1404	1
21258	unclassified	0	0	0	0	474	1
21256	unclassified	0	0	0	0	843	1
21257	unclassified	0	0	0	0	1089	1
21260	unclassified	0	0	0	0	519	1
21252	unclassified	0	0	0	0	1827	1
21261	unclassified	0	0	0	0	438	1
21259	unclassified	0	0	0	0	906	1
21263	unclassified	0	0	0	0	375	1
21262	unclassified	0	0	0	0	501	1
21264	unclassified	0	0	0	0	294	1
21268	unclassified	0	0	0	0	219	1
21267	unclassified	0	0	0	0	696	1
21265	unclassified	0	0	0	0	987	1
21270	unclassified	0	0	0	0	471	1
21269	unclassified	0	0	0	0	1092	1
21271	unclassified	0	0	0	0	783	1
21273	unclassified	0	0	0	0	273	1
21266	unclassified	0	0	0	0	1488	1
21276	unclassified	0	0	0	0	210	1
21274	unclassified	0	0	0	0	882	1
21272	unclassified	0	0	0	0	1542	1
21277	unclassified	0	0	0	0	582	1
21279	unclassified	0	0	0	0	198	1
21275	unclassified	0	0	0	0	1233	1
21278	unclassified	0	0	0	0	510	1
21281	unclassified	0	0	0	0	153	1
21282	unclassified	0	0	0	0	243	1
21283	unclassified	0	0	0	0	279	1
21284	unclassified	0	0	0	0	252	1
21280	unclassified	0	0	0	0	393	1
21285	cid|1774273	1774273	64	0	23	447	1
21289	unclassified	0	0	0	0	105	1
21286	unclassified	0	0	0	0	450	1
21288	unclassified	0	0	0	0	351	1
21291	unclassified	0	0	0	0	414	1
21293	unclassified	0	0	0	0	303	1
21287	unclassified	0	0	0	0	1236	1
21292	unclassified	0	0	0	0	828	1
21290	unclassified	0	0	0	0	1113	1
21294	unclassified	0	0	0	0	498	1
21295	unclassified	0	0	0	0	507	1
21297	unclassified	0	0	0	0	357	1
21298	unclassified	0	0	0	0	297	1
21300	unclassified	0	0	0	0	192	1
21299	unclassified	0	0	0	0	429	1
21302	unclassified	0	0	0	0	144	1
21296	unclassified	0	0	0	0	912	1
21304	unclassified	0	0	0	0	483	1
21305	unclassified	0	0	0	0	177	1
21303	unclassified	0	0	0	0	717	1
21301	unclassified	0	0	0	0	1038	1
21306	unclassified	0	0	0	0	390	1
21310	unclassified	0	0	0	0	141	1
21309	unclassified	0	0	0	0	441	1
21311	unclassified	0	0	0	0	468	1
21307	unclassified	0	0	0	0	792	1
21312	unclassified	0	0	0	0	381	1
21308	unclassified	0	0	0	0	948	1
21314	unclassified	0	0	0	0	162	1
21313	unclassified	0	0	0	0	267	1
21315	unclassified	0	0	0	0	192	1
21317	unclassified	0	0	0	0	174	1
21319	unclassified	0	0	0	0	465	1
21318	unclassified	0	0	0	0	603	1
21320	unclassified	0	0	0	0	393	1
21321	NC_000009.12	9606	121	0	26	402	1
21316	unclassified	0	0	0	0	1233	1
21324	unclassified	0	0	0	0	255	1
21323	unclassified	0	0	0	0	612	1
21326	unclassified	0	0	0	0	282	1
21325	unclassified	0	0	0	0	405	1
21328	unclassified	0	0	0	0	120	1
21329	unclassified	0	0	0	0	498	1
21330	unclassified	0	0	0	0	516	1
21327	unclassified	0	0	0	0	756	1
21322	unclassified	0	0	0	0	1830	1
21331	unclassified	0	0	0	0	495	1
21333	unclassified	0	0	0	0	327	1
21332	unclassified	0	0	0	0	609	1
21337	unclassified	0	0	0	0	297	1
21335	cid|204773	204773	324	0	33	651	1
21338	unclassified	0	0	0	0	396	1
21340	unclassified	0	0	0	0	252	1
21341	unclassified	0	0	0	0	111	1
21336	unclassified	0	0	0	0	1068	1
21339	unclassified	0	0	0	0	693	1
21342	unclassified	0	0	0	0	318	1
21344	unclassified	0	0	0	0	78	1
21346	unclassified	0	0	0	0	147	1
21345	unclassified	0	0	0	0	216	1
21347	unclassified	0	0	0	0	804	1
21343	unclassified	0	0	0	0	921	1
21348	cid|787	787	64	0	23	852	1
21351	unclassified	0	0	0	0	114	1
21349	unclassified	0	0	0	0	348	1
21352	unclassified	0	0	0	0	192	1
21334	unclassified	0	0	0	0	3072	1
21354	unclassified	0	0	0	0	180	1
21356	unclassified	0	0	0	0	84	1
21353	unclassified	0	0	0	0	363	1
21357	unclassified	0	0	0	0	210	1
21350	unclassified	0	0	0	0	753	1
21358	unclassified	0	0	0	0	570	1
21360	unclassified	0	0	0	0	255	1
21361	unclassified	0	0	0	0	189	1
21363	unclassified	0	0	0	0	114	1
21359	unclassified	0	0	0	0	918	1
21355	unclassified	0	0	0	0	1509	1
21365	unclassified	0	0	0	0	444	1
21362	unclassified	0	0	0	0	960	1
21366	unclassified	0	0	0	0	477	1
21367	unclassified	0	0	0	0	348	1
21364	cid|1229909	1229909	100	81	25	1323	1
21369	unclassified	0	0	0	0	510	1
21368	unclassified	0	0	0	0	657	1
21371	unclassified	0	0	0	0	483	1
21373	unclassified	0	0	0	0	207	1
21372	unclassified	0	0	0	0	594	1
21376	unclassified	0	0	0	0	216	1
21375	unclassified	0	0	0	0	420	1
21377	unclassified	0	0	0	0	186	1
21370	unclassified	0	0	0	0	1647	1
21379	unclassified	0	0	0	0	162	1
21380	unclassified	0	0	0	0	156	1
21374	unclassified	0	0	0	0	999	1
21382	unclassified	0	0	0	0	579	1
21384	unclassified	0	0	0	0	288	1
21383	unclassified	0	0	0	0	807	1
21381	unclassified	0	0	0	0	1095	1
21378	unclassified	0	0	0	0	1014	1
21386	unclassified	0	0	0	0	243	1
21385	unclassified	0	0	0	0	354	1
21387	unclassified	0	0	0	0	303	1
21389	unclassified	0	0	0	0	354	1
21390	unclassified	0	0	0	0	327	1
21391	unclassified	0	0	0	0	774	1
21393	unclassified	0	0	0	0	618	1
21392	unclassified	0	0	0	0	855	1
21394	unclassified	0	0	0	0	540	1
21395	unclassified	0	0	0	0	450	1
21398	unclassified	0	0	0	0	330	1
21399	unclassified	0	0	0	0	324	1
21397	cid|2203	2203	64	0	23	948	1
21396	unclassified	0	0	0	0	1374	1
21401	unclassified	0	0	0	0	243	1
21388	unclassified	0	0	0	0	2313	1
21402	unclassified	0	0	0	0	315	1
21400	unclassified	0	0	0	0	810	1
21403	unclassified	0	0	0	0	699	1
21406	cid|2261	2261	64	0	23	420	1
21408	unclassified	0	0	0	0	105	1
21405	unclassified	0	0	0	0	1476	1
21407	unclassified	0	0	0	0	1065	1
21404	unclassified	0	0	0	0	1380	1
21410	unclassified	0	0	0	0	255	1
21409	cid|1774273	1774273	64	0	23	924	1
21414	unclassified	0	0	0	0	225	1
21413	unclassified	0	0	0	0	384	1
21411	unclassified	0	0	0	0	726	1
21416	unclassified	0	0	0	0	255	1
21412	unclassified	0	0	0	0	939	1
21418	unclassified	0	0	0	0	657	1
21417	unclassified	0	0	0	0	927	1
21415	unclassified	0	0	0	0	1344	1
21420	unclassified	0	0	0	0	501	1
21422	unclassified	0	0	0	0	117	1
21419	unclassified	0	0	0	0	708	1
21421	unclassified	0	0	0	0	378	1
21423	unclassified	0	0	0	0	612	1
21424	unclassified	0	0	0	0	690	1
21425	unclassified	0	0	0	0	726	1
21426	unclassified	0	0	0	0	576	1
21427	unclassified	0	0	0	0	273	1
21429	unclassified	0	0	0	0	471	1
21432	unclassified	0	0	0	0	303	1
21428	cid|1229909	1229909	64	0	23	993	1
21431	unclassified	0	0	0	0	936	1
21435	unclassified	0	0	0	0	405	1
21434	NC_010576.1	475178	64	0	23	972	1
21437	unclassified	0	0	0	0	264	1
21438	unclassified	0	0	0	0	156	1
21430	unclassified	0	0	0	0	2070	1
21436	unclassified	0	0	0	0	1158	1
21440	unclassified	0	0	0	0	150	1
21433	unclassified	0	0	0	0	2121	1
21442	unclassified	0	0	0	0	276	1
21439	unclassified	0	0	0	0	663	1
21441	unclassified	0	0	0	0	546	1
21445	unclassified	0	0	0	0	168	1
21446	unclassified	0	0	0	0	126	1
21444	unclassified	0	0	0	0	465	1
21443	unclassified	0	0	0	0	1011	1
21448	unclassified	0	0	0	0	963	1
21449	unclassified	0	0	0	0	633	1
21447	unclassified	0	0	0	0	1212	1
21453	unclassified	0	0	0	0	117	1
21451	unclassified	0	0	0	0	399	1
21452	unclassified	0	0	0	0	177	1
21450	unclassified	0	0	0	0	756	1
21457	unclassified	0	0	0	0	636	1
21456	unclassified	0	0	0	0	609	1
21455	unclassified	0	0	0	0	834	1
21454	cid|1580092	1580092	100	0	25	915	1
21458	unclassified	0	0	0	0	459	1
21459	unclassified	0	0	0	0	438	1
21461	unclassified	0	0	0	0	585	1
21462	unclassified	0	0	0	0	603	1
21460	unclassified	0	0	0	0	1431	1
21464	unclassified	0	0	0	0	771	1
21463	unclassified	0	0	0	0	981	1
21466	unclassified	0	0	0	0	426	1
21467	unclassified	0	0	0	0	570	1
21469	unclassified	0	0	0	0	186	1
21468	NC_000015.10	9606	64	0	23	516	1
21465	unclassified	0	0	0	0	1440	1
21472	unclassified	0	0	0	0	99	1
21470	unclassified	0	0	0	0	414	1
21473	unclassified	0	0	0	0	384	1
21475	unclassified	0	0	0	0	318	1
21476	unclassified	0	0	0	0	324	1
21474	unclassified	0	0	0	0	579	1
21478	unclassified	0	0	0	0	267	1
21471	unclassified	0	0	0	0	1362	1
21477	unclassified	0	0	0	0	678	1
21482	unclassified	0	0	0	0	261	1
21479	unclassified	0	0	0	0	843	1
21484	unclassified	0	0	0	0	126	1
21480	NC_000023.11	9606	64	0	23	1218	1
21483	unclassified	0	0	0	0	867	1
21481	unclassified	0	0	0	0	1494	1
21486	unclassified	0	0	0	0	570	1
21487	unclassified	0	0	0	0	621	1
21488	unclassified	0	0	0	0	330	1
21485	unclassified	0	0	0	0	1053	1
21492	unclassified	0	0	0	0	333	1
21489	unclassified	0	0	0	0	1011	1
21490	unclassified	0	0	0	0	1206	1
21494	unclassified	0	0	0	0	438	1
21491	cid|76860	76860	64	64	23	1266	2
21491	cid|1328	1328	64	64	23	1266	2
21497	unclassified	0	0	0	0	381	1
21493	unclassified	0	0	0	0	960	1
21498	unclassified	0	0	0	0	129	1
21500	unclassified	0	0	0	0	312	1
21501	unclassified	0	0	0	0	186	1
21499	unclassified	0	0	0	0	441	1
21502	unclassified	0	0	0	0	396	1
21503	unclassified	0	0	0	0	225	1
21496	unclassified	0	0	0	0	1620	1
21495	unclassified	0	0	0	0	1746	1
21507	unclassified	0	0	0	0	402	1
21504	NC_000006.12	9606	81	0	24	627	1
21509	unclassified	0	0	0	0	84	1
21505	unclassified	0	0	0	0	549	1
21506	unclassified	0	0	0	0	732	1
21508	unclassified	0	0	0	0	354	1
21510	unclassified	0	0	0	0	219	1
21514	unclassified	0	0	0	0	336	1
21515	unclassified	0	0	0	0	108	1
21513	unclassified	0	0	0	0	885	1
21512	cid|2109	2109	81	0	24	879	1
21511	unclassified	0	0	0	0	1047	1
21516	unclassified	0	0	0	0	846	1
21518	unclassified	0	0	0	0	450	1
21520	unclassified	0	0	0	0	225	1
21519	unclassified	0	0	0	0	252	1
21521	unclassified	0	0	0	0	552	1
21524	unclassified	0	0	0	0	297	1
21517	unclassified	0	0	0	0	1476	1
21522	unclassified	0	0	0	0	1059	1
21523	unclassified	0	0	0	0	1401	1
21527	unclassified	0	0	0	0	840	1
21525	unclassified	0	0	0	0	1248	1
21528	unclassified	0	0	0	0	366	1
21529	unclassified	0	0	0	0	447	1
21530	unclassified	0	0	0	0	384	1
21531	unclassified	0	0	0	0	264	1
21526	cid|2285	2285	256	144	31	1530	1
21533	unclassified	0	0	0	0	324	1
21535	cid|562	562	81	81	24	150	3
21535	cid|624	624	81	81	24	150	3
21535	cid|1813821	1813821	81	81	24	150	3
21536	unclassified	0	0	0	0	456	1
21538	unclassified	0	0	0	0	141	1
21534	unclassified	0	0	0	0	591	1
21539	unclassified	0	0	0	0	348	1
21540	unclassified	0	0	0	0	291	1
21532	unclassified	0	0	0	0	1392	1
21541	unclassified	0	0	0	0	237	1
21537	unclassified	0	0	0	0	1059	1
21542	unclassified	0	0	0	0	231	1
21543	unclassified	0	0	0	0	246	1
21544	unclassified	0	0	0	0	414	1
21545	unclassified	0	0	0	0	378	1
21548	unclassified	0	0	0	0	525	1
21550	unclassified	0	0	0	0	288	1
21551	unclassified	0	0	0	0	201	1
21547	unclassified	0	0	0	0	990	1
21552	unclassified	0	0	0	0	162	1
21553	unclassified	0	0	0	0	210	1
21549	unclassified	0	0	0	0	1149	1
21546	unclassified	0	0	0	0	1569	1
21554	unclassified	0	0	0	0	306	1
21556	unclassified	0	0	0	0	225	1
21557	unclassified	0	0	0	0	417	1
21560	unclassified	0	0	0	0	213	1
21559	unclassified	0	0	0	0	402	1
21561	unclassified	0	0	0	0	183	1
21562	unclassified	0	0	0	0	204	1
21558	unclassified	0	0	0	0	786	1
21563	unclassified	0	0	0	0	282	1
21565	unclassified	0	0	0	0	153	1
21564	unclassified	0	0	0	0	267	1
21555	cid|400092	400092	121	0	26	1053	1
21566	unclassified	0	0	0	0	291	1
21568	unclassified	0	0	0	0	330	1
21571	unclassified	0	0	0	0	219	1
21567	unclassified	0	0	0	0	558	1
21573	unclassified	0	0	0	0	237	1
21572	unclassified	0	0	0	0	360	1
21569	unclassified	0	0	0	0	786	1
21570	cid|1336	1336	121	121	26	939	2
21570	cid|35623	35623	121	121	26	939	2
21576	unclassified	0	0	0	0	252	1
21575	unclassified	0	0	0	0	612	1
21574	unclassified	0	0	0	0	1209	1
21579	unclassified	0	0	0	0	774	1
21577	unclassified	0	0	0	0	1269	1
21580	unclassified	0	0	0	0	681	1
21582	unclassified	0	0	0	0	294	1
21584	unclassified	0	0	0	0	153	1
21578	unclassified	0	0	0	0	1407	1
21581	unclassified	0	0	0	0	753	1
21583	unclassified	0	0	0	0	519	1
21585	unclassified	0	0	0	0	336	1
21588	unclassified	0	0	0	0	231	1
21590	unclassified	0	0	0	0	360	1
21587	unclassified	0	0	0	0	810	1
21589	unclassified	0	0	0	0	1341	1
21591	NC_028872.1	1527531	64	0	23	759	1
21586	unclassified	0	0	0	0	1305	1
21593	unclassified	0	0	0	0	642	1
21594	unclassified	0	0	0	0	669	1
21592	cid|202747	202747	64	0	23	1395	1
21597	unclassified	0	0	0	0	456	1
21596	unclassified	0	0	0	0	612	1
21595	unclassified	0	0	0	0	1086	1
21600	unclassified	0	0	0	0	273	1
21598	cid|39669	39669	64	0	23	1254	1
21602	unclassified	0	0	0	0	1059	1
21603	unclassified	0	0	0	0	771	1
21601	unclassified	0	0	0	0	1881	1
21604	unclassified	0	0	0	0	1128	1
21605	unclassified	0	0	0	0	1020	1
21599	unclassified	0	0	0	0	2733	1
21606	unclassified	0	0	0	0	300	1
21608	unclassified	0	0	0	0	243	1
21607	unclassified	0	0	0	0	420	1
21611	unclassified	0	0	0	0	153	1
21609	unclassified	0	0	0	0	399	1
21612	unclassified	0	0	0	0	321	1
21613	unclassified	0	0	0	0	252	1
21614	unclassified	0	0	0	0	243	1
21615	unclassified	0	0	0	0	153	1
21617	unclassified	0	0	0	0	84	1
21619	unclassified	0	0	0	0	366	1
21610	unclassified	0	0	0	0	846	1
21616	unclassified	0	0	0	0	597	1
21618	unclassified	0	0	0	0	741	1
21620	unclassified	0	0	0	0	528	1
21622	unclassified	0	0	0	0	405	1
21624	unclassified	0	0	0	0	231	1
21623	unclassified	0	0	0	0	522	1
21626	unclassified	0	0	0	0	144	1
21625	NC_000001.11	9606	64	0	23	495	1
21621	unclassified	0	0	0	0	726	1
21628	unclassified	0	0	0	0	291	1
21627	unclassified	0	0	0	0	453	1
21630	unclassified	0	0	0	0	150	1
21632	unclassified	0	0	0	0	78	1
21629	unclassified	0	0	0	0	549	1
21634	unclassified	0	0	0	0	633	1
21633	cid|1563	1563	64	0	23	420	1
21637	unclassified	0	0	0	0	183	1
21636	unclassified	0	0	0	0	351	1
21631	unclassified	0	0	0	0	1440	1
21639	unclassified	0	0	0	0	336	1
21641	unclassified	0	0	0	0	267	1
21635	cid|2317	2317	64	0	23	1419	1
21638	cid|2110	2110	64	0	23	702	1
21643	unclassified	0	0	0	0	231	1
21640	unclassified	0	0	0	0	1020	1
21642	unclassified	0	0	0	0	693	1
21644	unclassified	0	0	0	0	408	1
21648	unclassified	0	0	0	0	129	1
21645	unclassified	0	0	0	0	534	1
21647	unclassified	0	0	0	0	300	1
21646	unclassified	0	0	0	0	303	1
21651	unclassified	0	0	0	0	231	1
21650	unclassified	0	0	0	0	498	1
21653	unclassified	0	0	0	0	312	1
21652	unclassified	0	0	0	0	588	1
21655	unclassified	0	0	0	0	279	1
21654	unclassified	0	0	0	0	405	1
21649	unclassified	0	0	0	0	795	1
21656	unclassified	0	0	0	0	270	1
21658	unclassified	0	0	0	0	165	1
21661	cid|241244	241244	144	0	27	273	1
21657	unclassified	0	0	0	0	588	1
21662	unclassified	0	0	0	0	102	1
21664	unclassified	0	0	0	0	255	1
21660	cid|197	197	64	0	23	711	1
21663	unclassified	0	0	0	0	363	1
21666	unclassified	0	0	0	0	429	1
21659	unclassified	0	0	0	0	1083	1
21667	unclassified	0	0	0	0	696	1
21668	unclassified	0	0	0	0	354	1
21671	unclassified	0	0	0	0	195	1
21665	unclassified	0	0	0	0	1182	1
21672	unclassified	0	0	0	0	771	1
21673	unclassified	0	0	0	0	555	1
21670	unclassified	0	0	0	0	1212	1
21675	cid|1493	1493	256	256	31	468	2
21675	cid|51663	51663	256	256	31	468	2
21676	unclassified	0	0	0	0	579	1
21677	unclassified	0	0	0	0	144	1
21678	unclassified	0	0	0	0	261	1
21669	unclassified	0	0	0	0	1728	1
21674	unclassified	0	0	0	0	1038	1
21681	unclassified	0	0	0	0	225	1
21679	unclassified	0	0	0	0	483	1
21680	unclassified	0	0	0	0	396	1
21683	unclassified	0	0	0	0	114	1
21685	unclassified	0	0	0	0	168	1
21687	unclassified	0	0	0	0	111	1
21686	unclassified	0	0	0	0	153	1
21682	unclassified	0	0	0	0	600	1
21689	unclassified	0	0	0	0	96	1
21691	unclassified	0	0	0	0	216	1
21688	unclassified	0	0	0	0	750	1
21690	unclassified	0	0	0	0	699	1
21684	unclassified	0	0	0	0	1065	1
21692	unclassified	0	0	0	0	321	1
21693	unclassified	0	0	0	0	171	1
21697	unclassified	0	0	0	0	228	1
21695	unclassified	0	0	0	0	390	1
21696	unclassified	0	0	0	0	324	1
21694	unclassified	0	0	0	0	606	1
21700	unclassified	0	0	0	0	210	1
21701	unclassified	0	0	0	0	336	1
21702	unclassified	0	0	0	0	186	1
21704	unclassified	0	0	0	0	171	1
21699	unclassified	0	0	0	0	939	1
21703	unclassified	0	0	0	0	477	1
21706	unclassified	0	0	0	0	216	1
21705	unclassified	0	0	0	0	219	1
21708	unclassified	0	0	0	0	138	1
21707	unclassified	0	0	0	0	420	1
21710	unclassified	0	0	0	0	237	1
21709	unclassified	0	0	0	0	621	1
21712	unclassified	0	0	0	0	471	1
21714	unclassified	0	0	0	0	117	1
21713	unclassified	0	0	0	0	252	1
21698	NC_000014.9	9606	100	0	25	2562	1
21715	unclassified	0	0	0	0	1137	1
21717	unclassified	0	0	0	0	789	1
21719	cid|1715860	1715860	64	0	23	225	1
21720	unclassified	0	0	0	0	270	1
21721	unclassified	0	0	0	0	165	1
21716	unclassified	0	0	0	0	1389	1
21718	unclassified	0	0	0	0	828	1
21723	unclassified	0	0	0	0	279	1
21711	unclassified	0	0	0	0	3036	1
21722	unclassified	0	0	0	0	765	1
21727	unclassified	0	0	0	0	210	1
21724	NC_000004.12	9606	64	0	23	954	1
21728	unclassified	0	0	0	0	282	1
21726	unclassified	0	0	0	0	834	1
21729	unclassified	0	0	0	0	957	1
21725	unclassified	0	0	0	0	1341	1
21731	cid|1229909	1229909	225	0	30	813	1
21730	unclassified	0	0	0	0	1131	1
21735	unclassified	0	0	0	0	246	1
21732	unclassified	0	0	0	0	765	1
21734	unclassified	0	0	0	0	999	1
21733	unclassified	0	0	0	0	996	1
21736	cid|399742	399742	64	0	23	612	1
21737	unclassified	0	0	0	0	657	1
21738	unclassified	0	0	0	0	306	1
21740	unclassified	0	0	0	0	474	1
21741	unclassified	0	0	0	0	747	1
21743	unclassified	0	0	0	0	441	1
21742	unclassified	0	0	0	0	897	1
21744	unclassified	0	0	0	0	183	1
21746	unclassified	0	0	0	0	258	1
21745	unclassified	0	0	0	0	639	1
21747	unclassified	0	0	0	0	450	1
21749	unclassified	0	0	0	0	96	1
21748	unclassified	0	0	0	0	438	1
21752	unclassified	0	0	0	0	303	1
21739	cid|1538	1538	169	169	28	1449	2
