items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	ECGs_and_EAGs!EAG	ECGs_and_EAGs!ECG	ECGs_and_EAGs!NA	EAG_ECG_ratio
GC_00007651	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007652	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007653	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007654	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007655	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007656	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007657	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007658	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007659	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007660	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007661	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007662	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007663	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007664	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007665	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007666	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007667	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007668	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007669	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007670	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007671	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007672	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007673	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007674	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007675	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007676	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007677	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007678	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007679	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007680	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007681	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007682	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007683	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007684	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007685	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007686	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007687	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007688	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007689	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007690	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007691	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007692	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007693	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007694	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007695	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007696	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007697	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007698	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007699	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007700	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007701	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007702	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007703	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007704	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007705	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007706	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007707	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007708	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007709	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007710	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007711	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007712	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007713	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007714	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007715	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007716	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007717	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007718	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007719	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007720	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007721	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007722	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007723	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007724	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007725	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007726	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007727	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007728	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007729	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007730	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007731	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007732	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007733	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007734	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007735	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007736	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007737	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007738	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007739	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007740	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007741	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007742	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007743	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007744	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007745	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007746	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007747	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007748	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007749	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007750	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007751	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007752	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007753	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007754	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007755	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007756	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007757	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007758	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007759	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007760	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007761	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007762	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007763	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007764	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007765	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007766	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007767	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007768	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007769	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007770	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007771	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007772	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007773	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007774	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007775	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007776	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007777	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007778	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007779	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007780	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007781	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007782	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007783	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007784	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007785	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007786	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007787	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007788	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007789	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007790	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007791	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007792	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007793	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007794	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007795	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007796	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007797	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007798	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007799	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007800	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007801	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007802	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007803	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007804	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007805	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007806	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007807	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007808	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007809	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007810	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007811	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007812	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007813	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007814	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007815	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007816	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007817	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007818	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007819	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007820	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007821	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007822	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007823	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007824	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007825	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007826	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007827	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007828	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007829	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007830	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007831	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007832	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007833	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007834	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007835	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007836	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007837	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007838	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007839	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007840	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007841	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007842	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007843	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007844	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007845	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007846	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007847	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007848	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007849	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007850	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007851	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007852	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007853	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007854	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007855	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007856	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007857	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007858	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007859	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007860	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007861	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007862	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007863	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007864	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007865	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007866	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007867	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007868	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007869	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007870	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007871	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007872	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007873	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007874	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007875	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007876	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007877	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007878	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007879	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007880	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007881	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007882	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007883	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007884	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007885	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007886	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007887	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007888	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007889	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007890	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007891	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007892	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007893	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007894	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007895	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007896	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007897	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007898	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007899	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007900	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007901	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007902	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007903	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007904	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007905	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007906	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007907	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007908	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007909	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007910	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007911	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007912	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007913	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007914	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007915	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007916	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007917	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007918	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007919	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007920	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007921	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007922	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007923	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007924	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007925	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007926	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007927	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007928	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007929	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007930	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007931	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007932	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007933	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007934	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007935	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007936	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007937	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007938	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007939	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007940	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007941	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007942	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007943	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007944	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007945	1	1	1	0	1.0	1.0	1.0	1	0	0	1.0
GC_00007946	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007947	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007948	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007949	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007950	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007951	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007952	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007953	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007954	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007955	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007956	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007957	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007958	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007959	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007960	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007961	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007962	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007963	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007964	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007965	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007966	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007967	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007968	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007969	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007970	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007971	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007972	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007973	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007974	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007975	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007976	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007977	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007978	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007979	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007980	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007981	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007982	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007983	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007984	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007985	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007986	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007987	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007988	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007989	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007990	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007991	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007992	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007993	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007994	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007995	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007996	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007997	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007998	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00007999	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008000	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008001	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008002	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008003	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008004	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008005	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008006	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008007	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008008	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008009	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008010	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008011	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008012	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008013	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008014	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008015	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008016	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008017	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008018	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008019	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008020	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008021	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008022	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008023	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
GC_00008024	1	1	1	0	1.0	1.0	1.0	0	1	0	0.0
